模型名称：数据导出 
合约名称：IF下月   
测试时间：2014-05-23 -- 2014-07-04 
测试周期：1分钟 
测试模式：实战模式 
开仓时使用的资金比率：100% 
最大开仓手数：1000 
保证金比率：1% 
单位：300元/点 
手续费：0.00‰ 
---------------------------------- 
  测试天数：		42		  测试周期数：	8000 
  指令总数：		8000		  平均交易周期：1 
  初始资金：		100000		  最终权益：	76602 
  总收益率(盈利/初始资金)：	-23.40%	  盈利：	-23397.97 
  扣除最大盈利后收益率：	-27.90% 
  扣除最大亏损后收益率：	-21.18% 
 
  可靠性(胜率)：	55.38%		  成交额：	10291701760 
  期望收益(平均R乘数)：	0.00R		  总手续费：	0 
 
  总交易次数：		8000		 
  盈利次数比例：	43.80%		  亏损次数比例：	44.61% 
  平均利润率：		-0.00%		  平均每次盈利：	-3 
  标准离差率：		-10178.8%		  标准离差：		297.71 
  多头次数：		4000		  空头次数：		3999 
  多头盈利次数：	1724		  空头盈利次数：	1780 
 
  盈利次数：		3504		  亏损次数：	3569 
  总盈利：		813128(813.13%)	  总亏损：	-836526(-836.53%) 
  平均盈利率：		282(0.28%)	  平均亏损率：	-283(-0.28%) 
  最大盈利额：		4500(4.72%)	  最大亏损额：	-2220(-2.60%) 
  平均盈利周期：	1		  平均亏损周期：	1 
  最大盈利周期：	1		  最大亏损周期：	1 
  最大连续盈利次数：	14		  最大连续亏损次数：	11 
  最大连续盈利：	4560(4.79%)	  最大连续亏损：	-3660(-4.06%) 
 
  空仓总时间：		0		  最长空仓时间：	0 
  空仓时间/总时间：	0.00% 
 
 
开仓时间	开仓价格	交易类型	平仓时间	平仓价格	手数	手续费	盈利	扣除手续费后盈利	总资金	平仓类型
20140626 11:23	2142.8	空头	20140626 11:24	2143.4	1	0.00	-180	-180.0	77800.4	正常
20140626 11:24	2143.4	多头	20140626 11:25	2143.6	1	0.00	60	60.1	77860.5	正常
20140626 11:25	2143.6	空头	20140626 11:26	2142.8	1	0.00	240	240.0	78100.5	正常
20140626 11:26	2142.8	多头	20140626 11:27	2142.0	1	0.00	-240	-240.0	77860.5	正常
20140626 11:27	2142.0	空头	20140626 11:28	2142.0	1	0.00	0	0.0	77860.5	正常
20140626 11:28	2142.0	多头	20140626 11:29	2142.6	1	0.00	180	180.0	78040.5	正常
20140626 11:29	2142.6	空头	20140626 13:00	2145.0	1	0.00	-720	-720.0	77320.5	正常
20140626 13:00	2145.0	多头	20140626 13:01	2143.8	1	0.00	-360	-360.0	76960.5	正常
20140626 13:01	2143.8	空头	20140626 13:02	2143.6	1	0.00	60	60.0	77020.5	正常
20140626 13:02	2143.6	多头	20140626 13:03	2143.8	1	0.00	60	60.0	77080.5	正常
20140626 13:03	2143.8	空头	20140626 13:04	2143.6	1	0.00	60	60.0	77140.5	正常
20140626 13:04	2143.6	多头	20140626 13:05	2143.6	1	0.00	0	0.0	77140.5	正常
20140626 13:05	2143.6	空头	20140626 13:06	2143.8	1	0.00	-60	-60.0	77080.5	正常
20140626 13:06	2143.8	多头	20140626 13:07	2144.0	1	0.00	60	60.0	77140.5	正常
20140626 13:07	2144.0	空头	20140626 13:08	2143.6	1	0.00	120	120.0	77260.5	正常
20140626 13:08	2143.6	多头	20140626 13:09	2143.2	1	0.00	-120	-120.0	77140.4	正常
20140626 13:09	2143.2	空头	20140626 13:10	2142.8	1	0.00	120	120.0	77260.4	正常
20140626 13:10	2142.8	多头	20140626 13:11	2143.2	1	0.00	120	120.0	77380.3	正常
20140626 13:11	2143.2	空头	20140626 13:12	2142.8	1	0.00	120	120.0	77500.3	正常
20140626 13:12	2142.8	多头	20140626 13:13	2143.2	1	0.00	120	120.0	77620.3	正常
20140626 13:13	2143.2	空头	20140626 13:14	2143.8	1	0.00	-180	-180.0	77440.3	正常
20140626 13:14	2143.8	多头	20140626 13:15	2144.8	1	0.00	300	300.0	77740.3	正常
20140626 13:15	2144.8	空头	20140626 13:16	2145.6	1	0.00	-240	-240.0	77500.2	正常
20140626 13:16	2145.6	多头	20140626 13:17	2144.8	1	0.00	-240	-240.0	77260.2	正常
20140626 13:17	2144.8	空头	20140626 13:18	2144.8	1	0.00	0	0.0	77260.2	正常
20140626 13:18	2144.8	多头	20140626 13:19	2144.8	1	0.00	0	0.0	77260.2	正常
20140626 13:19	2144.8	空头	20140626 13:20	2143.8	1	0.00	300	300.0	77560.2	正常
20140626 13:20	2143.8	多头	20140626 13:21	2143.8	1	0.00	0	0.0	77560.2	正常
20140626 13:21	2143.8	空头	20140626 13:22	2143.6	1	0.00	60	60.0	77620.2	正常
20140626 13:22	2143.6	多头	20140626 13:23	2143.0	1	0.00	-180	-180.0	77440.2	正常
20140626 13:23	2143.0	空头	20140626 13:24	2141.8	1	0.00	360	360.0	77800.2	正常
20140626 13:24	2141.8	多头	20140626 13:25	2142.2	1	0.00	120	120.0	77920.1	正常
20140626 13:25	2142.2	空头	20140626 13:26	2142.0	1	0.00	60	60.0	77980.1	正常
20140626 13:26	2142.0	多头	20140626 13:27	2143.8	1	0.00	540	540.0	78520.1	正常
20140626 13:27	2143.8	空头	20140626 13:28	2143.4	1	0.00	120	120.0	78640.2	正常
20140626 13:28	2143.4	多头	20140626 13:29	2143.6	1	0.00	60	60.1	78700.2	正常
20140626 13:29	2143.6	空头	20140626 13:30	2143.2	1	0.00	120	120.0	78820.3	正常
20140626 13:30	2143.2	多头	20140626 13:31	2143.4	1	0.00	60	60.0	78880.3	正常
20140626 13:31	2143.4	空头	20140626 13:32	2143.0	1	0.00	120	120.0	79000.2	正常
20140626 13:32	2143.0	多头	20140626 13:33	2141.8	1	0.00	-360	-360.0	78640.3	正常
20140626 13:33	2141.8	空头	20140626 13:34	2142.2	1	0.00	-120	-120.0	78520.3	正常
20140626 13:34	2142.2	多头	20140626 13:35	2141.4	1	0.00	-240	-240.0	78280.3	正常
20140626 13:35	2141.4	空头	20140626 13:36	2141.4	1	0.00	0	0.0	78280.3	正常
20140626 13:36	2141.4	多头	20140626 13:37	2142.8	1	0.00	420	420.0	78700.3	正常
20140626 13:37	2142.8	空头	20140626 13:38	2143.4	1	0.00	-180	-180.0	78520.4	正常
20140626 13:38	2143.4	多头	20140626 13:39	2142.8	1	0.00	-180	-180.0	78340.4	正常
20140626 13:39	2142.8	空头	20140626 13:40	2142.8	1	0.00	0	0.0	78340.4	正常
20140626 13:40	2142.8	多头	20140626 13:41	2143.6	1	0.00	240	240.0	78580.4	正常
20140626 13:41	2143.6	空头	20140626 13:42	2144.6	1	0.00	-300	-300.0	78280.4	正常
20140626 13:42	2144.6	多头	20140626 13:44	2144.6	1	0.00	0	0.0	78280.4	正常
20140626 13:44	2144.6	空头	20140626 13:45	2143.6	1	0.00	300	300.0	78580.4	正常
20140626 13:45	2143.6	多头	20140626 13:46	2143.2	1	0.00	-120	-120.0	78460.4	正常
20140626 13:46	2143.2	空头	20140626 13:47	2144.4	1	0.00	-360	-360.0	78100.4	正常
20140626 13:47	2144.4	多头	20140626 13:48	2144.6	1	0.00	60	60.1	78160.5	正常
20140626 13:48	2144.6	空头	20140626 13:49	2146.2	1	0.00	-480	-480.0	77680.5	正常
20140626 13:49	2146.2	多头	20140626 13:50	2146.4	1	0.00	60	60.0	77740.5	正常
20140626 13:50	2146.4	空头	20140626 13:51	2145.6	1	0.00	240	239.9	77980.4	正常
20140626 13:51	2145.6	多头	20140626 13:52	2144.8	1	0.00	-240	-240.0	77740.4	正常
20140626 13:52	2144.8	空头	20140626 13:53	2144.0	1	0.00	240	240.0	77980.4	正常
20140626 13:53	2144.0	多头	20140626 13:55	2145.2	1	0.00	360	360.0	78340.4	正常
20140626 13:55	2145.2	空头	20140626 13:56	2144.8	1	0.00	120	120.0	78460.4	正常
20140626 13:56	2144.8	多头	20140626 13:57	2145.6	1	0.00	240	240.0	78700.4	正常
20140626 13:57	2145.6	空头	20140626 13:58	2145.6	1	0.00	0	0.0	78700.4	正常
20140626 13:58	2145.6	多头	20140626 13:59	2145.6	1	0.00	0	0.0	78700.4	正常
20140626 13:59	2145.6	空头	20140626 14:00	2145.8	1	0.00	-60	-60.0	78640.4	正常
20140626 14:00	2145.8	多头	20140626 14:01	2146.8	1	0.00	300	300.0	78940.4	正常
20140626 14:01	2146.8	空头	20140626 14:02	2145.2	1	0.00	480	480.0	79420.4	正常
20140626 14:02	2145.2	多头	20140626 14:03	2145.0	1	0.00	-60	-60.0	79360.5	正常
20140626 14:03	2145.0	空头	20140626 14:04	2146.2	1	0.00	-360	-360.0	79000.5	正常
20140626 14:04	2146.2	多头	20140626 14:05	2146.0	1	0.00	-60	-60.0	78940.5	正常
20140626 14:05	2146.0	空头	20140626 14:06	2145.2	1	0.00	240	240.0	79180.5	正常
20140626 14:06	2145.2	多头	20140626 14:07	2145.4	1	0.00	60	60.0	79240.5	正常
20140626 14:07	2145.4	空头	20140626 14:08	2145.0	1	0.00	120	120.0	79360.5	正常
20140626 14:08	2145.0	多头	20140626 14:09	2142.6	1	0.00	-720	-720.0	78640.5	正常
20140626 14:09	2142.6	空头	20140626 14:10	2143.6	1	0.00	-300	-300.0	78340.5	正常
20140626 14:10	2143.6	多头	20140626 14:11	2140.8	1	0.00	-840	-840.0	77500.5	正常
20140626 14:11	2140.8	空头	20140626 14:12	2141.8	1	0.00	-300	-300.0	77200.5	正常
20140626 14:12	2141.8	多头	20140626 14:13	2142.8	1	0.00	300	300.0	77500.5	正常
20140626 14:13	2142.8	空头	20140626 14:14	2142.8	1	0.00	0	0.0	77500.5	正常
20140626 14:14	2142.8	多头	20140626 14:15	2143.2	1	0.00	120	120.0	77620.4	正常
20140626 14:15	2143.2	空头	20140626 14:16	2143.4	1	0.00	-60	-60.0	77560.5	正常
20140626 14:16	2143.4	多头	20140626 14:17	2143.4	1	0.00	0	0.0	77560.5	正常
20140626 14:17	2143.4	空头	20140626 14:18	2143.4	1	0.00	0	0.0	77560.5	正常
20140626 14:18	2143.4	多头	20140626 14:19	2143.0	1	0.00	-120	-120.0	77440.5	正常
20140626 14:19	2143.0	空头	20140626 14:20	2143.0	1	0.00	0	0.0	77440.5	正常
20140626 14:20	2143.0	多头	20140626 14:21	2142.6	1	0.00	-120	-120.0	77320.5	正常
20140626 14:21	2142.6	空头	20140626 14:22	2141.6	1	0.00	300	300.0	77620.5	正常
20140626 14:22	2141.6	多头	20140626 14:23	2141.6	1	0.00	0	0.0	77620.5	正常
20140626 14:23	2141.6	空头	20140626 14:24	2141.4	1	0.00	60	60.1	77680.6	正常
20140626 14:24	2141.4	多头	20140626 14:25	2140.8	1	0.00	-180	-180.0	77500.6	正常
20140626 14:25	2140.8	空头	20140626 14:26	2140.0	1	0.00	240	240.0	77740.6	正常
20140626 14:26	2140.0	多头	20140626 14:27	2140.2	1	0.00	60	60.0	77800.6	正常
20140626 14:27	2140.2	空头	20140626 14:28	2140.2	1	0.00	0	0.0	77800.6	正常
20140626 14:28	2140.2	多头	20140626 14:29	2139.2	1	0.00	-300	-300.0	77500.6	正常
20140626 14:29	2139.2	空头	20140626 14:30	2140.2	1	0.00	-300	-300.0	77200.6	正常
20140626 14:30	2140.2	多头	20140626 14:31	2141.2	1	0.00	300	300.0	77500.6	正常
20140626 14:31	2141.2	空头	20140626 14:32	2142.0	1	0.00	-240	-240.0	77260.6	正常
20140626 14:32	2142.0	多头	20140626 14:33	2141.6	1	0.00	-120	-120.0	77140.6	正常
20140626 14:33	2141.6	空头	20140626 14:34	2141.2	1	0.00	120	120.0	77260.7	正常
20140626 14:34	2141.2	多头	20140626 14:36	2142.0	1	0.00	240	240.0	77500.7	正常
20140626 14:36	2142.0	空头	20140626 14:37	2142.6	1	0.00	-180	-180.0	77320.7	正常
20140626 14:37	2142.6	多头	20140626 14:38	2141.6	1	0.00	-300	-300.0	77020.7	正常
20140626 14:38	2141.6	空头	20140626 14:39	2141.4	1	0.00	60	60.1	77080.7	正常
20140626 14:39	2141.4	多头	20140626 14:40	2141.0	1	0.00	-120	-120.0	76960.8	正常
20140626 14:40	2141.0	空头	20140626 14:41	2141.6	1	0.00	-180	-180.0	76780.7	正常
20140626 14:41	2141.6	多头	20140626 14:42	2141.4	1	0.00	-60	-60.1	76720.7	正常
20140626 14:42	2141.4	空头	20140626 14:43	2140.0	1	0.00	420	420.0	77140.6	正常
20140626 14:43	2140.0	多头	20140626 14:44	2139.6	1	0.00	-120	-120.0	77020.7	正常
20140626 14:44	2139.6	空头	20140626 14:45	2140.0	1	0.00	-120	-120.0	76900.7	正常
20140626 14:45	2140.0	多头	20140626 14:46	2139.6	1	0.00	-120	-120.0	76780.7	正常
20140626 14:46	2139.6	空头	20140626 14:47	2140.2	1	0.00	-180	-180.0	76600.8	正常
20140626 14:47	2140.2	多头	20140626 14:48	2139.6	1	0.00	-180	-180.0	76420.8	正常
20140626 14:48	2139.6	空头	20140626 14:49	2138.6	1	0.00	300	300.0	76720.8	正常
20140626 14:49	2138.6	多头	20140626 14:50	2139.2	1	0.00	180	180.0	76900.8	正常
20140626 14:50	2139.2	空头	20140626 14:51	2139.2	1	0.00	0	0.0	76900.8	正常
20140626 14:51	2139.2	多头	20140626 14:52	2139.4	1	0.00	60	60.0	76960.8	正常
20140626 14:52	2139.4	空头	20140626 14:53	2139.6	1	0.00	-60	-60.1	76900.7	正常
20140626 14:53	2139.6	多头	20140626 14:54	2139.8	1	0.00	60	60.0	76960.7	正常
20140626 14:54	2139.8	空头	20140626 14:55	2139.6	1	0.00	60	60.0	77020.7	正常
20140626 14:55	2139.6	多头	20140626 14:57	2139.2	1	0.00	-120	-120.0	76900.6	正常
20140626 14:57	2139.2	空头	20140626 14:58	2138.8	1	0.00	120	120.0	77020.6	正常
20140626 14:58	2138.8	多头	20140626 14:59	2139.2	1	0.00	120	120.0	77140.6	正常
20140626 14:59	2139.2	空头	20140626 15:00	2138.8	1	0.00	120	120.0	77260.5	正常
20140626 15:00	2138.8	多头	20140626 15:01	2139.0	1	0.00	60	60.0	77320.5	正常
20140626 15:01	2139.0	空头	20140626 15:02	2139.0	1	0.00	0	0.0	77320.5	正常
20140626 15:02	2139.0	多头	20140626 15:03	2139.2	1	0.00	60	60.0	77380.5	正常
20140626 15:03	2139.2	空头	20140626 15:04	2138.6	1	0.00	180	180.0	77560.5	正常
20140626 15:04	2138.6	多头	20140626 15:06	2138.6	1	0.00	0	0.0	77560.5	正常
20140626 15:06	2138.6	空头	20140626 15:07	2138.8	1	0.00	-60	-60.0	77500.5	正常
20140626 15:07	2138.8	多头	20140626 15:08	2138.8	1	0.00	0	0.0	77500.5	正常
20140626 15:08	2138.8	空头	20140626 15:09	2138.4	1	0.00	120	120.0	77620.5	正常
20140626 15:09	2138.4	多头	20140626 15:10	2138.8	1	0.00	120	120.0	77740.6	正常
20140626 15:10	2138.8	空头	20140626 15:11	2138.2	1	0.00	180	180.0	77920.6	正常
20140626 15:11	2138.2	多头	20140626 15:12	2138.0	1	0.00	-60	-60.0	77860.6	正常
20140626 15:12	2138.0	空头	20140626 15:13	2138.6	1	0.00	-180	-180.0	77680.6	正常
20140626 15:13	2138.6	多头	20140626 15:14	2137.0	1	0.00	-480	-480.0	77200.5	正常
20140626 15:14	2137.0	空头	20140627 09:15	2137.2	1	0.00	-60	-60.0	77140.6	正常
20140627 09:15	2137.2	多头	20140627 09:16	2138.8	1	0.00	480	480.0	77620.6	正常
20140627 09:16	2138.8	空头	20140627 09:17	2138.4	1	0.00	120	120.0	77740.6	正常
20140627 09:17	2138.4	多头	20140627 09:18	2139.0	1	0.00	180	180.0	77920.7	正常
20140627 09:18	2139.0	空头	20140627 09:19	2138.4	1	0.00	180	180.0	78100.7	正常
20140627 09:19	2138.4	多头	20140627 09:20	2137.2	1	0.00	-360	-360.0	77740.7	正常
20140627 09:20	2137.2	空头	20140627 09:21	2137.4	1	0.00	-60	-60.0	77680.7	正常
20140627 09:21	2137.4	多头	20140627 09:22	2136.4	1	0.00	-300	-300.0	77380.7	正常
20140627 09:22	2136.4	空头	20140627 09:23	2136.2	1	0.00	60	60.0	77440.7	正常
20140627 09:23	2136.2	多头	20140627 09:24	2136.4	1	0.00	60	60.0	77500.7	正常
20140627 09:24	2136.4	空头	20140627 09:25	2135.4	1	0.00	300	300.0	77800.7	正常
20140627 09:25	2135.4	多头	20140627 09:26	2136.0	1	0.00	180	180.0	77980.7	正常
20140627 09:26	2136.0	空头	20140627 09:27	2136.0	1	0.00	0	0.0	77980.7	正常
20140627 09:27	2136.0	多头	20140627 09:28	2135.2	1	0.00	-240	-240.0	77740.7	正常
20140627 09:28	2135.2	空头	20140627 09:29	2136.0	1	0.00	-240	-240.0	77500.7	正常
20140627 09:29	2136.0	多头	20140627 09:30	2136.0	1	0.00	0	0.0	77500.7	正常
20140627 09:30	2136.0	空头	20140627 09:31	2132.6	1	0.00	1020	1020.0	78520.7	正常
20140627 09:31	2132.6	多头	20140627 09:32	2133.2	1	0.00	180	180.0	78700.6	正常
20140627 09:32	2133.2	空头	20140627 09:33	2132.2	1	0.00	300	300.0	79000.6	正常
20140627 09:33	2132.2	多头	20140627 09:34	2133.2	1	0.00	300	300.0	79300.6	正常
20140627 09:34	2133.2	空头	20140627 09:35	2133.0	1	0.00	60	60.0	79360.6	正常
20140627 09:35	2133.0	多头	20140627 09:36	2133.4	1	0.00	120	120.0	79480.6	正常
20140627 09:36	2133.4	空头	20140627 09:37	2135.0	1	0.00	-480	-480.0	79000.5	正常
20140627 09:37	2135.0	多头	20140627 09:38	2136.8	1	0.00	540	540.0	79540.6	正常
20140627 09:38	2136.8	空头	20140627 09:39	2136.8	1	0.00	0	0.0	79540.6	正常
20140627 09:39	2136.8	多头	20140627 09:40	2136.8	1	0.00	0	0.0	79540.6	正常
20140627 09:40	2136.8	空头	20140627 09:41	2136.2	1	0.00	180	180.0	79720.6	正常
20140627 09:41	2136.2	多头	20140627 09:42	2135.8	1	0.00	-120	-120.0	79600.6	正常
20140627 09:42	2135.8	空头	20140627 09:43	2134.6	1	0.00	360	360.0	79960.6	正常
20140627 09:43	2134.6	多头	20140627 09:44	2135.4	1	0.00	240	239.9	80200.5	正常
20140627 09:44	2135.4	空头	20140627 09:45	2135.4	1	0.00	0	0.0	80200.5	正常
20140627 09:45	2135.4	多头	20140627 09:46	2134.2	1	0.00	-360	-360.0	79840.6	正常
20140627 09:46	2134.2	空头	20140627 09:47	2135.0	1	0.00	-240	-240.0	79600.5	正常
20140627 09:47	2135.0	多头	20140627 09:48	2135.0	1	0.00	0	0.0	79600.5	正常
20140627 09:48	2135.0	空头	20140627 09:49	2134.2	1	0.00	240	240.0	79840.6	正常
20140627 09:49	2134.2	多头	20140627 09:50	2133.0	1	0.00	-360	-360.0	79480.6	正常
20140627 09:50	2133.0	空头	20140627 09:51	2132.4	1	0.00	180	180.0	79660.6	正常
20140627 09:51	2132.4	多头	20140627 09:52	2132.8	1	0.00	120	120.0	79780.7	正常
20140627 09:52	2132.8	空头	20140627 09:53	2133.6	1	0.00	-240	-240.0	79540.6	正常
20140627 09:53	2133.6	多头	20140627 09:54	2133.4	1	0.00	-60	-60.1	79480.6	正常
20140627 09:54	2133.4	空头	20140627 09:55	2133.4	1	0.00	0	0.0	79480.6	正常
20140627 09:55	2133.4	多头	20140627 09:56	2132.0	1	0.00	-420	-420.0	79060.6	正常
20140627 09:56	2132.0	空头	20140627 09:57	2133.4	1	0.00	-420	-420.0	78640.6	正常
20140627 09:57	2133.4	多头	20140627 09:58	2133.6	1	0.00	60	60.1	78700.7	正常
20140627 09:58	2133.6	空头	20140627 09:59	2133.6	1	0.00	0	0.0	78700.7	正常
20140627 09:59	2133.6	多头	20140627 10:00	2133.0	1	0.00	-180	-180.0	78520.7	正常
20140627 10:00	2133.0	空头	20140627 10:01	2134.0	1	0.00	-300	-300.0	78220.7	正常
20140627 10:01	2134.0	多头	20140627 10:02	2134.0	1	0.00	0	0.0	78220.7	正常
20140627 10:02	2134.0	空头	20140627 10:03	2134.0	1	0.00	0	0.0	78220.7	正常
20140627 10:03	2134.0	多头	20140627 10:04	2135.4	1	0.00	420	420.0	78640.6	正常
20140627 10:04	2135.4	空头	20140627 10:05	2135.4	1	0.00	0	0.0	78640.6	正常
20140627 10:05	2135.4	多头	20140627 10:06	2135.6	1	0.00	60	60.1	78700.7	正常
20140627 10:06	2135.6	空头	20140627 10:07	2135.2	1	0.00	120	120.0	78820.8	正常
20140627 10:07	2135.2	多头	20140627 10:08	2135.2	1	0.00	0	0.0	78820.8	正常
20140627 10:08	2135.2	空头	20140627 10:09	2135.2	1	0.00	0	0.0	78820.8	正常
20140627 10:09	2135.2	多头	20140627 10:10	2134.2	1	0.00	-300	-300.0	78520.8	正常
20140627 10:10	2134.2	空头	20140627 10:11	2134.4	1	0.00	-60	-60.0	78460.8	正常
20140627 10:11	2134.4	多头	20140627 10:12	2133.6	1	0.00	-240	-239.9	78220.8	正常
20140627 10:12	2133.6	空头	20140627 10:13	2133.8	1	0.00	-60	-60.0	78160.8	正常
20140627 10:13	2133.8	多头	20140627 10:15	2133.8	1	0.00	0	0.0	78160.8	正常
20140627 10:15	2133.8	空头	20140627 10:16	2134.6	1	0.00	-240	-240.0	77920.8	正常
20140627 10:16	2134.6	多头	20140627 10:17	2136.6	1	0.00	600	600.0	78520.8	正常
20140627 10:17	2136.6	空头	20140627 10:18	2137.0	1	0.00	-120	-120.0	78400.9	正常
20140627 10:18	2137.0	多头	20140627 10:19	2136.2	1	0.00	-240	-240.0	78160.8	正常
20140627 10:19	2136.2	空头	20140627 10:20	2136.8	1	0.00	-180	-180.0	77980.8	正常
20140627 10:20	2136.8	多头	20140627 10:21	2136.8	1	0.00	0	0.0	77980.8	正常
20140627 10:21	2136.8	空头	20140627 10:22	2136.6	1	0.00	60	60.0	78040.8	正常
20140627 10:22	2136.6	多头	20140627 10:23	2136.8	1	0.00	60	60.0	78100.8	正常
20140627 10:23	2136.8	空头	20140627 10:24	2138.0	1	0.00	-360	-360.0	77740.8	正常
20140627 10:24	2138.0	多头	20140627 10:25	2136.8	1	0.00	-360	-360.0	77380.8	正常
20140627 10:25	2136.8	空头	20140627 10:26	2136.8	1	0.00	0	0.0	77380.8	正常
20140627 10:26	2136.8	多头	20140627 10:27	2136.2	1	0.00	-180	-180.0	77200.8	正常
20140627 10:27	2136.2	空头	20140627 10:29	2136.6	1	0.00	-120	-120.0	77080.7	正常
20140627 10:29	2136.6	多头	20140627 10:30	2137.0	1	0.00	120	120.0	77200.7	正常
20140627 10:30	2137.0	空头	20140627 10:31	2137.0	1	0.00	0	0.0	77200.7	正常
20140627 10:31	2137.0	多头	20140627 10:32	2136.0	1	0.00	-300	-300.0	76900.7	正常
20140627 10:32	2136.0	空头	20140627 10:33	2136.8	1	0.00	-240	-240.0	76660.7	正常
20140627 10:33	2136.8	多头	20140627 10:34	2138.0	1	0.00	360	360.0	77020.7	正常
20140627 10:34	2138.0	空头	20140627 10:35	2137.6	1	0.00	120	120.0	77140.6	正常
20140627 10:35	2137.6	多头	20140627 10:36	2137.6	1	0.00	0	0.0	77140.6	正常
20140627 10:36	2137.6	空头	20140627 10:37	2137.0	1	0.00	180	180.0	77320.7	正常
20140627 10:37	2137.0	多头	20140627 10:38	2137.0	1	0.00	0	0.0	77320.7	正常
20140627 10:38	2137.0	空头	20140627 10:39	2136.6	1	0.00	120	120.0	77440.6	正常
20140627 10:39	2136.6	多头	20140627 10:40	2136.6	1	0.00	0	0.0	77440.6	正常
20140627 10:40	2136.6	空头	20140627 10:41	2135.0	1	0.00	480	480.0	77920.7	正常
20140627 10:41	2135.0	多头	20140627 10:42	2135.6	1	0.00	180	180.0	78100.7	正常
20140627 10:42	2135.6	空头	20140627 10:43	2136.0	1	0.00	-120	-120.0	77980.7	正常
20140627 10:43	2136.0	多头	20140627 10:44	2136.2	1	0.00	60	60.0	78040.7	正常
20140627 10:44	2136.2	空头	20140627 10:45	2135.4	1	0.00	240	240.0	78280.7	正常
20140627 10:45	2135.4	多头	20140627 10:46	2134.6	1	0.00	-240	-239.9	78040.8	正常
20140627 10:46	2134.6	空头	20140627 10:47	2134.4	1	0.00	60	60.1	78100.9	正常
20140627 10:47	2134.4	多头	20140627 10:48	2134.2	1	0.00	-60	-60.0	78040.9	正常
20140627 10:48	2134.2	空头	20140627 10:49	2135.0	1	0.00	-240	-240.0	77800.9	正常
20140627 10:49	2135.0	多头	20140627 10:50	2134.2	1	0.00	-240	-240.0	77560.8	正常
20140627 10:50	2134.2	空头	20140627 10:51	2135.6	1	0.00	-420	-420.0	77140.8	正常
20140627 10:51	2135.6	多头	20140627 10:52	2135.2	1	0.00	-120	-120.0	77020.8	正常
20140627 10:52	2135.2	空头	20140627 10:53	2135.8	1	0.00	-180	-180.0	76840.7	正常
20140627 10:53	2135.8	多头	20140627 10:54	2135.4	1	0.00	-120	-120.0	76720.7	正常
20140627 10:54	2135.4	空头	20140627 10:55	2136.0	1	0.00	-180	-180.0	76540.6	正常
20140627 10:55	2136.0	多头	20140627 10:56	2136.4	1	0.00	120	120.0	76660.6	正常
20140627 10:56	2136.4	空头	20140627 10:57	2136.6	1	0.00	-60	-60.1	76600.5	正常
20140627 10:57	2136.6	多头	20140627 10:58	2136.4	1	0.00	-60	-60.1	76540.5	正常
20140627 10:58	2136.4	空头	20140627 10:59	2137.4	1	0.00	-300	-300.0	76240.5	正常
20140627 10:59	2137.4	多头	20140627 11:00	2137.4	1	0.00	0	0.0	76240.5	正常
20140627 11:00	2137.4	空头	20140627 11:01	2137.0	1	0.00	120	120.0	76360.5	正常
20140627 11:01	2137.0	多头	20140627 11:02	2137.6	1	0.00	180	180.0	76540.5	正常
20140627 11:02	2137.6	空头	20140627 11:03	2136.8	1	0.00	240	240.0	76780.5	正常
20140627 11:03	2136.8	多头	20140627 11:04	2136.2	1	0.00	-180	-180.0	76600.5	正常
20140627 11:04	2136.2	空头	20140627 11:05	2136.6	1	0.00	-120	-120.0	76480.4	正常
20140627 11:05	2136.6	多头	20140627 11:06	2136.6	1	0.00	0	0.0	76480.4	正常
20140627 11:06	2136.6	空头	20140627 11:07	2135.2	1	0.00	420	420.0	76900.5	正常
20140627 11:07	2135.2	多头	20140627 11:08	2135.6	1	0.00	120	120.0	77020.5	正常
20140627 11:08	2135.6	空头	20140627 11:09	2135.2	1	0.00	120	120.0	77140.6	正常
20140627 11:09	2135.2	多头	20140627 11:10	2135.0	1	0.00	-60	-60.0	77080.6	正常
20140627 11:10	2135.0	空头	20140627 11:11	2135.8	1	0.00	-240	-240.0	76840.6	正常
20140627 11:11	2135.8	多头	20140627 11:12	2135.0	1	0.00	-240	-240.0	76600.5	正常
20140627 11:12	2135.0	空头	20140627 11:13	2135.2	1	0.00	-60	-60.0	76540.6	正常
20140627 11:13	2135.2	多头	20140627 11:14	2135.2	1	0.00	0	0.0	76540.6	正常
20140627 11:14	2135.2	空头	20140627 11:15	2135.2	1	0.00	0	0.0	76540.6	正常
20140627 11:15	2135.2	多头	20140627 11:16	2135.0	1	0.00	-60	-60.0	76480.6	正常
20140627 11:16	2135.0	空头	20140627 11:17	2135.2	1	0.00	-60	-60.0	76420.6	正常
20140627 11:17	2135.2	多头	20140627 11:18	2135.0	1	0.00	-60	-60.0	76360.6	正常
20140627 11:18	2135.0	空头	20140627 11:19	2134.8	1	0.00	60	60.0	76420.6	正常
20140627 11:19	2134.8	多头	20140627 11:20	2135.4	1	0.00	180	180.0	76600.5	正常
20140627 11:20	2135.4	空头	20140627 11:21	2135.4	1	0.00	0	0.0	76600.5	正常
20140627 11:21	2135.4	多头	20140627 11:22	2135.4	1	0.00	0	0.0	76600.5	正常
20140627 11:22	2135.4	空头	20140627 11:24	2134.4	1	0.00	300	300.0	76900.5	正常
